school,county,type,date,start_date,new_cases,new_cases_students,new_cases_teachers,new_cases_staff,new_cases_unknown,symptoms_yes,symptoms_no,symptoms_idk,cumulative_cases,cumulative_cases_students,cumulative_cases_teachers,cumulative_cases_staff,cumulative_cases_unknown,new_cases_employee
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2020-12-05,2020-11-29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2020-12-12,2020-12-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2020-12-26,2020-12-20,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-01-16,2021-01-10,2.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,4.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,4.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-02-06,2021-01-31,3.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,7.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,7.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-02-20,2021-02-14,1.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,13.0,10.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-02-27,2021-02-21,2.0,2.0,0.0,0.0,0.0,11.0,3.0,0.0,14.0,11.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-03-06,2021-02-28,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,15.0,12.0,0.0,1.0,2.0,0.0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,university,2021-03-13,2021-03-07,1.0,1.0,0.0,0.0,0.0,12.0,3.0,0.0,15.0,12.0,0.0,1.0,2.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-09-26,2020-09-20,5.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,8.0,7.0,1.0,0.0,0.0,1.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-10-03,2020-09-27,10.0,10.0,0.0,0.0,0.0,16.0,2.0,0.0,18.0,17.0,1.0,0.0,0.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-10-17,2020-10-11,22.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-10-24,2020-10-18,2.0,2.0,0.0,0.0,0.0,21.0,3.0,1.0,25.0,24.0,1.0,0.0,0.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-10-31,2020-10-25,6.0,6.0,0.0,0.0,0.0,23.0,4.0,4.0,31.0,30.0,1.0,0.0,0.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-11-07,2020-11-01,10.0,8.0,0.0,0.0,2.0,31.0,6.0,5.0,42.0,39.0,1.0,0.0,2.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-11-14,2020-11-08,2.0,1.0,0.0,0.0,1.0,32.0,7.0,4.0,43.0,40.0,1.0,0.0,2.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-11-21,2020-11-15,2.0,2.0,0.0,0.0,0.0,34.0,8.0,4.0,46.0,43.0,1.0,0.0,2.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-11-28,2020-11-22,4.0,2.0,0.0,1.0,1.0,38.0,8.0,4.0,50.0,45.0,1.0,1.0,3.0,1.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-12-05,2020-11-29,2.0,1.0,0.0,0.0,1.0,40.0,8.0,4.0,52.0,46.0,1.0,1.0,4.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-12-12,2020-12-06,0.0,0.0,0.0,0.0,0.0,40.0,8.0,4.0,52.0,47.0,1.0,1.0,3.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-12-19,2020-12-13,2.0,1.0,0.0,0.0,1.0,41.0,8.0,5.0,54.0,48.0,1.0,1.0,4.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,41.0,8.0,5.0,54.0,48.0,1.0,1.0,4.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-01-02,2020-12-27,1.0,0.0,0.0,0.0,1.0,44.0,8.0,3.0,55.0,48.0,1.0,1.0,5.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-01-09,2021-01-03,1.0,0.0,0.0,1.0,0.0,45.0,9.0,1.0,55.0,48.0,1.0,2.0,4.0,1.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-01-16,2021-01-10,1.0,1.0,0.0,0.0,0.0,46.0,10.0,1.0,57.0,49.0,1.0,2.0,5.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-01-23,2021-01-17,5.0,3.0,0.0,1.0,1.0,46.0,14.0,2.0,62.0,52.0,1.0,3.0,6.0,1.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-01-30,2021-01-24,4.0,3.0,0.0,0.0,1.0,47.0,14.0,3.0,64.0,54.0,1.0,3.0,6.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-02-06,2021-01-31,2.0,1.0,0.0,1.0,0.0,49.0,14.0,3.0,66.0,56.0,1.0,4.0,5.0,1.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-02-13,2021-02-07,1.0,1.0,0.0,0.0,0.0,50.0,14.0,3.0,67.0,57.0,1.0,4.0,5.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-02-20,2021-02-14,2.0,2.0,0.0,0.0,0.0,55.0,17.0,3.0,75.0,63.0,1.0,5.0,6.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-02-27,2021-02-21,2.0,2.0,0.0,0.0,0.0,54.0,19.0,3.0,76.0,64.0,1.0,5.0,6.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-03-06,2021-02-28,2.0,2.0,0.0,0.0,0.0,56.0,19.0,3.0,78.0,66.0,1.0,5.0,6.0,0.0
FLORIDA SOUTHERN COLLEGE,POLK,university,2021-03-13,2021-03-07,7.0,7.0,0.0,0.0,0.0,59.0,23.0,5.0,87.0,75.0,1.0,5.0,6.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-09-26,2020-09-20,5.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-10-03,2020-09-27,3.0,3.0,0.0,0.0,0.0,11.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-10-17,2020-10-11,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-10-24,2020-10-18,3.0,3.0,0.0,0.0,0.0,18.0,1.0,1.0,20.0,19.0,0.0,0.0,1.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-10-31,2020-10-25,4.0,4.0,0.0,0.0,0.0,21.0,2.0,3.0,26.0,25.0,0.0,0.0,1.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-11-07,2020-11-01,0.0,0.0,0.0,0.0,0.0,21.0,2.0,3.0,26.0,25.0,0.0,0.0,1.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-11-14,2020-11-08,1.0,1.0,0.0,0.0,0.0,22.0,2.0,3.0,27.0,26.0,0.0,0.0,1.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-11-21,2020-11-15,1.0,1.0,0.0,0.0,0.0,23.0,2.0,3.0,28.0,27.0,0.0,0.0,1.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-11-28,2020-11-22,2.0,2.0,0.0,0.0,0.0,25.0,2.0,3.0,30.0,29.0,0.0,0.0,1.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-12-05,2020-11-29,2.0,2.0,0.0,0.0,0.0,27.0,3.0,3.0,33.0,31.0,0.0,0.0,2.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-12-12,2020-12-06,5.0,4.0,0.0,0.0,1.0,33.0,3.0,3.0,39.0,36.0,0.0,0.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,39.0,36.0,0.0,0.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2020-12-26,2020-12-20,2.0,1.0,0.0,1.0,0.0,35.0,3.0,3.0,41.0,37.0,0.0,1.0,3.0,1.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-01-02,2020-12-27,2.0,2.0,0.0,0.0,0.0,40.0,6.0,2.0,48.0,44.0,0.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-01-09,2021-01-03,4.0,4.0,0.0,0.0,0.0,42.0,6.0,2.0,50.0,46.0,0.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-01-16,2021-01-10,0.0,0.0,0.0,0.0,0.0,42.0,6.0,2.0,50.0,46.0,0.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-01-23,2021-01-17,1.0,1.0,0.0,0.0,0.0,42.0,6.0,3.0,51.0,47.0,0.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-01-30,2021-01-24,4.0,4.0,0.0,0.0,0.0,45.0,6.0,5.0,56.0,51.0,0.0,2.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-02-06,2021-01-31,1.0,0.0,1.0,0.0,0.0,46.0,6.0,5.0,57.0,51.0,1.0,2.0,3.0,1.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-02-13,2021-02-07,1.0,1.0,0.0,0.0,0.0,47.0,6.0,5.0,58.0,52.0,1.0,2.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-02-20,2021-02-14,0.0,0.0,0.0,0.0,0.0,46.0,7.0,5.0,58.0,53.0,1.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-02-27,2021-02-21,0.0,0.0,0.0,0.0,0.0,46.0,7.0,5.0,58.0,53.0,1.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-03-06,2021-02-28,0.0,0.0,0.0,0.0,0.0,47.0,7.0,5.0,59.0,54.0,1.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,university,2021-03-13,2021-03-07,2.0,2.0,0.0,0.0,0.0,49.0,8.0,4.0,61.0,56.0,1.0,1.0,3.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2020-11-21,2020-11-15,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2020-11-28,2020-11-22,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2020-12-05,2020-11-29,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2020-12-12,2020-12-06,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-01-16,2021-01-10,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-02-06,2021-01-31,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-02-20,2021-02-14,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-02-27,2021-02-21,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-03-06,2021-02-28,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,university,2021-03-13,2021-03-07,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-09-26,2020-09-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-10-03,2020-09-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-10-17,2020-10-11,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-10-24,2020-10-18,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-10-31,2020-10-25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-11-07,2020-11-01,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-11-14,2020-11-08,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-11-21,2020-11-15,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-11-28,2020-11-22,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-12-05,2020-11-29,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-12-12,2020-12-06,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-01-16,2021-01-10,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-01-23,2021-01-17,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,11.0,10.0,0.0,1.0,0.0,1.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-02-06,2021-01-31,3.0,3.0,0.0,0.0,0.0,13.0,0.0,1.0,14.0,13.0,0.0,1.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,14.0,13.0,0.0,1.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-02-20,2021-02-14,1.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,15.0,14.0,0.0,1.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-02-27,2021-02-21,1.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,15.0,14.0,0.0,1.0,0.0,0.0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,university,2021-03-06,2021-02-28,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,17.0,15.0,0.0,1.0,1.0,0.0
