date,id,name,city,zip,schoolOpeningDate,operatingModel,new_cases_students,new_cases_employee,,https://districtinformation.tnedu.gov/covid-information/search/-1
2021-03-09,50,Blount County,Maryville,37803,2020-07-24,In Person,0.0,0.0,,
2021-03-16,50,Blount County,Maryville,37803,2020-07-24,In Person,,,,
2021-03-17,50,Blount County,Maryville,37803,2020-07-24,In Person,,,,
2021-03-24,50,Blount County,Maryville,37803,2020-07-24,In Person,,,,
2021-04-13,50,Blount County,Maryville,37803,2020-07-24,In Person,0.0,0.0,,
2021-04-19,50,Blount County,Maryville,37803,2020-07-24,In Person,0.0,0.0,,
2021-04-26,50,Blount County,Maryville,37803,2020-07-24,In Person,0.0,0.0,,
2021-04-27,50,Blount County,Maryville,37803,2020-07-24,In Person,0.0,0.0,,
2021-05-03,50,Blount County,Maryville,37803,2020-07-24,In Person,0.0,0.0,,
2021-05-04,50,Blount County,Maryville,37803,2020-07-24,In Person,0.0,0.0,,
2020-09-12,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2020-09-19,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,5.0,0.0,,
2020-10-26,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,1.0,0.0,,
2020-10-29,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,1.0,0.0,,
2020-11-02,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,1.0,0.0,,
2020-11-05,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,1.0,0.0,,
2020-11-09,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,1.0,0.0,,
2020-11-16,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,5.0,0.0,,
2020-11-23,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2020-11-30,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2021-03-01,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2021-03-08,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2021-04-19,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2021-04-26,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2021-05-03,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2021-05-04,274,Bradford,Bradford,38316,2020-07-31,Hybrid-Parent Choice,,,,
2020-09-12,60,Bradley County,Cleveland,37311,2020-08-05,In Person,5.0,0.0,,
2020-09-19,60,Bradley County,Cleveland,37311,2020-08-05,In Person,4.0,2.0,,
2020-10-26,60,Bradley County,Cleveland,37311,2020-08-05,In Person,11.0,3.0,,
2020-10-29,60,Bradley County,Cleveland,37311,2020-08-05,In Person,11.0,3.0,,
2020-11-02,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2020-11-05,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2020-11-09,60,Bradley County,Cleveland,37311,2020-08-05,In Person,23.0,4.0,,
2020-11-16,60,Bradley County,Cleveland,37311,2020-08-05,In Person,56.0,12.0,,
2020-11-23,60,Bradley County,Cleveland,37311,2020-08-05,In Person,33.0,13.0,,
2020-11-30,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-03-01,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-03-08,60,Bradley County,Cleveland,37311,2020-08-05,In Person,9.0,5.0,,
2021-03-09,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-03-16,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-03-17,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-03-24,60,Bradley County,Cleveland,37311,2020-08-05,In Person,3.0,1.0,,
2021-04-13,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-04-19,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-04-26,60,Bradley County,Cleveland,37311,2020-08-05,In Person,15.0,4.0,,
2021-04-27,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-05-03,60,Bradley County,Cleveland,37311,2020-08-05,In Person,,,,
2021-05-04,60,Bradley County,Cleveland,37311,2020-08-05,In Person,10.0,1.0,,
2020-09-12,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,2.0,0.0,,
2020-09-19,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,3.0,0.0,,
2020-10-26,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,3.0,7.0,,
2020-10-29,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,3.0,7.0,,
2020-11-02,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,8.0,5.0,,
2020-11-05,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,8.0,5.0,,
2020-11-09,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,8.0,2.0,,
2020-11-16,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,16.0,3.0,,
2020-11-23,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,,,,
2020-11-30,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-01,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,3.0,0.0,,
2021-03-08,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,5.0,0.0,,
2021-03-09,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,6.0,1.0,,
2021-03-16,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-17,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-24,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,8.0,1.0,,
2021-04-13,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,6.0,0.0,,
2021-04-19,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,6.0,0.0,,
2021-04-26,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,7.0,0.0,,
2021-04-27,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,4.0,0.0,,
2021-05-03,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,4.0,0.0,,
2021-05-04,821,Bristol,Bristol,37620,2020-08-03,Hybrid-Parent Choice,,,,
2020-09-12,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,,,,
2020-09-19,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,0.0,3.0,,
2020-10-26,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,25.0,6.0,,
2020-10-29,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,25.0,6.0,,
2020-11-02,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,4.0,5.0,,
2020-11-05,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,4.0,5.0,,
2020-11-09,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,9.0,2.0,,
2020-11-16,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,13.0,4.0,,
2020-11-23,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,12.0,4.0,,
2020-11-30,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,8.0,13.0,,
2021-03-01,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,1.0,2.0,,
2021-03-08,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,,,,
2021-03-09,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,,,,
2021-03-16,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,8.0,4.0,,
2021-03-17,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,8.0,4.0,,
2021-03-24,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,,,,
2021-04-13,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,4.0,4.0,,
2021-04-19,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,4.0,4.0,,
2021-04-26,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,7.0,1.0,,
2021-04-27,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,,,,
2021-05-03,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,,,,
2021-05-04,70,Campbell County,Jacksboro,37757,2020-08-05,Hybrid-Parent Choice,,,,
2020-09-12,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,10.0,0.0,,
2020-09-19,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,0.0,0.0,,
2020-10-26,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,2.0,0.0,,
2020-10-29,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,2.0,0.0,,
2020-11-02,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,3.0,1.0,,
2020-11-05,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,3.0,1.0,,
2020-11-09,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,8.0,0.0,,
2020-11-16,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2020-11-23,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2020-11-30,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,4.0,3.0,,
2021-03-01,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,0.0,0.0,,
2021-03-08,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,8.0,0.0,,
2021-03-16,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2021-03-17,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2021-03-24,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2021-04-19,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2021-04-26,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2021-05-03,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2021-05-04,80,Cannon County,Woodbury,37190,2020-08-11,Hybrid-Parent Choice,,,,
2020-09-12,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-19,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-26,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-29,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-02,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-05,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-09,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-16,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-23,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-30,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-01,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-08,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-09,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-16,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-17,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-24,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-13,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-19,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-26,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-27,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-03,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-04,90,Carroll County,Huntingdon,38344,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-12,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-19,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,3.0,4.0,,
2020-10-26,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,0.0,8.0,,
2020-11-05,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,0.0,8.0,,
2020-11-09,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-23,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2020-11-30,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-01,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-08,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-09,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-16,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-17,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-24,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-13,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-19,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-26,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-27,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-03,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-04,100,Carter County,Elizabethton,37643,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-12,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,0.0,1.0,,
2020-09-19,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,1.0,0.0,,
2020-10-26,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,10.0,7.0,,
2020-11-05,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,10.0,7.0,,
2020-11-09,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,16.0,1.0,,
2020-11-16,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,22.0,0.0,,
2020-11-23,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,9.0,7.0,,
2020-11-30,110,Cheatham County,Ashland City,37015,2020-08-13,Hybrid-Parent Choice,12.0,24.0,,
2021-03-01,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,,,,
2021-03-08,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,12.0,0.0,,
2021-03-09,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,3.0,4.0,,
2021-03-16,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,22.0,5.0,,
2021-03-17,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,22.0,5.0,,
2021-03-24,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,12.0,2.0,,
2021-04-13,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,14.0,0.0,,
2021-04-19,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,14.0,0.0,,
2021-04-26,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,9.0,2.0,,
2021-04-27,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,4.0,1.0,,
2021-05-03,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,4.0,1.0,,
2021-05-04,110,Cheatham County,Ashland City,37015,2020-08-13,Remote Only,,,,
2020-09-12,120,Chester County,Henderson,38340,2020-08-03,Hybrid-Parent Choice,,,,
2020-09-19,120,Chester County,Henderson,38340,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-26,120,Chester County,Henderson,38340,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2020-11-02,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2020-11-05,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2020-11-09,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2020-11-16,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2020-11-23,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2020-11-30,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-01,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-08,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-09,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-16,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-17,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-24,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-13,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-19,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-26,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,,,,
2021-04-27,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-05-03,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-05-04,120,Chester County,Henderson,38340,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2020-09-12,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,2.0,0.0,,
2020-09-19,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,3.0,0.0,,
2020-10-26,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,2.0,0.0,,
2020-10-29,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,2.0,0.0,,
2020-11-02,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,4.0,2.0,,
2020-11-05,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,4.0,2.0,,
2020-11-09,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,4.0,3.0,,
2020-11-16,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,11.0,12.0,,
2020-11-23,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,4.0,16.0,,
2020-11-30,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,1.0,6.0,,
2021-03-01,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-08,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,20.0,4.0,,
2021-03-09,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-16,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,1.0,0.0,,
2021-03-17,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,1.0,0.0,,
2021-03-24,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,2.0,0.0,,
2021-04-13,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,1.0,2.0,,
2021-04-19,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,1.0,2.0,,
2021-04-26,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,9.0,1.0,,
2021-04-27,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,,,,
2021-05-03,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,,,,
2021-05-04,130,Claiborne County,Tazewell,37879,2020-08-10,Hybrid-Parent Choice,,,,
2020-09-12,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,,,,
2020-09-19,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2020-10-26,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,2.0,,
2020-11-16,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,7.0,4.0,,
2020-11-23,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,3.0,1.0,,
2020-11-30,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,,,,
2021-03-01,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,1.0,0.0,,
2021-03-08,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,2.0,0.0,,
2021-03-09,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,,,,
2021-03-16,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,1.0,0.0,,
2021-04-13,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,2.0,0.0,,
2021-05-03,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,2.0,0.0,,
2021-05-04,140,Clay County,Celina,38551,2020-07-31,Hybrid-Parent Choice,,,,
2020-09-12,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,1.0,1.0,,
2020-09-19,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,,,,
2020-10-26,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,12.0,3.0,,
2020-10-29,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,12.0,3.0,,
2020-11-02,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,15.0,7.0,,
2020-11-05,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,15.0,7.0,,
2020-11-09,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,7.0,3.0,,
2020-11-16,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,5.0,4.0,,
2020-11-23,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,16.0,6.0,,
2020-11-30,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-01,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,10.0,5.0,,
2021-03-08,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-09,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-16,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-17,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-24,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,5.0,4.0,,
2021-04-13,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,13.0,0.0,,
2021-04-19,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,13.0,0.0,,
2021-04-26,61,Cleveland,Cleveland,37312,2020-08-03,Hybrid-Parent Choice,13.0,1.0,,
