school,county,start_date,new_cases,new_cases_students,new_cases_teachers,new_cases_staff,new_cases_unknown,symptoms_yes,symptoms_no,symptoms_idk,cumulative_cases,cumulative_cases_students,cumulative_cases_teachers,cumulative_cases_staff,cumulative_cases_unknown,new_cases_employee
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-09-27,1,0,0,0,1,1,0,0,1,0,0,0,1,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-10-11,1,1,0,0,0,3,0,0,3,1,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-10-18,0,0,0,0,0,3,0,0,3,1,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-10-25,2,2,0,0,0,4,1,0,5,3,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-11-01,1,1,0,0,0,5,1,0,6,4,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-11-08,1,1,0,0,0,5,1,0,6,4,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-11-15,1,1,0,0,0,7,1,0,8,6,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-11-22,0,0,0,0,0,7,1,0,8,6,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-11-29,1,1,0,0,0,8,1,0,9,7,0,0,2,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-12-06,1,0,0,1,0,9,1,0,10,7,0,1,2,1
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-12-13,3,2,0,0,1,12,1,0,13,9,0,1,3,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-12-20,1,0,0,0,1,13,1,0,14,9,0,1,4,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2020-12-27,0,0,0,0,0,14,1,0,15,11,0,1,3,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-01-03,1,1,0,0,0,15,1,0,16,11,0,1,4,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-01-10,3,1,0,0,2,18,1,0,19,12,0,1,6,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-01-17,3,3,0,0,0,21,1,0,22,15,0,1,6,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-01-24,1,1,0,0,0,21,2,0,23,16,0,1,6,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-01-31,4,2,0,0,2,25,2,0,27,18,0,1,8,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-02-07,1,1,0,0,0,26,2,0,28,19,0,1,8,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-02-14,0,0,0,0,0,26,3,0,29,20,0,1,8,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-02-21,0,0,0,0,0,26,3,0,29,20,0,1,8,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-02-28,0,0,0,0,0,26,3,0,29,20,0,1,8,0
UNIVERSITY OF MIAMI- MILLER SCHOOL OF MEDICINE,MIAMI-DADE,2021-03-07,0,0,0,0,0,26,3,0,29,20,0,1,8,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-09-20,3,3,0,0,0,11,3,1,15,15,0,0,0,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-09-27,1,1,0,0,0,12,3,1,16,16,0,0,0,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-10-11,12,12,0,0,0,30,4,1,35,34,0,0,1,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-10-18,7,6,0,0,1,39,4,1,44,42,0,0,2,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-10-25,10,10,0,0,0,46,4,5,55,52,0,0,3,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-11-01,12,12,0,0,0,58,5,4,67,64,0,0,3,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-11-08,5,4,0,0,1,63,5,4,72,68,0,0,4,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-11-15,4,2,0,1,1,67,6,5,78,71,0,1,6,1
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-11-22,5,4,0,0,1,70,8,5,83,75,0,1,7,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-11-29,3,3,0,0,0,74,9,5,88,80,0,1,7,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-12-06,3,1,0,1,1,78,9,4,91,83,0,2,6,1
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-12-13,0,0,0,0,0,78,9,4,91,83,0,2,6,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-12-20,3,2,0,1,0,80,11,4,95,86,0,3,6,1
UNIVERSITY OF NORTH FLORIDA,DUVAL,2020-12-27,4,4,0,0,0,84,11,4,99,90,0,3,6,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-01-03,8,8,0,0,0,87,12,4,103,94,0,3,6,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-01-10,7,6,0,1,0,91,14,5,110,100,0,4,6,1
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-01-17,4,3,1,0,0,94,14,5,113,101,1,4,7,1
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-01-24,3,2,0,0,1,95,14,6,115,103,1,4,7,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-01-31,2,1,0,1,0,96,15,6,117,104,1,5,7,1
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-02-07,4,4,0,0,0,84,13,5,102,89,1,5,7,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-02-14,1,1,0,0,0,95,19,6,120,105,1,5,9,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-02-21,2,2,0,0,0,99,20,7,126,111,1,5,9,0
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-02-28,6,5,0,1,0,105,20,7,132,116,1,6,9,1
UNIVERSITY OF NORTH FLORIDA,DUVAL,2021-03-07,4,4,0,0,0,110,20,7,137,120,1,6,10,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-09-20,40,39,0,1,0,106,15,10,131,125,1,2,3,1
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-09-27,34,31,0,3,0,140,23,9,172,164,1,6,1,3
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-10-11,22,21,0,1,0,185,28,14,227,214,1,9,3,1
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-10-18,17,16,0,0,1,200,30,14,244,231,1,8,4,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-10-25,12,12,0,0,0,201,29,28,258,242,1,9,6,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-11-01,13,12,0,0,1,216,32,28,276,256,1,9,10,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-11-08,24,23,0,0,1,234,37,30,301,282,1,9,9,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-11-15,9,6,0,0,3,243,38,31,312,293,1,9,9,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-11-22,9,8,0,0,1,251,41,31,323,302,1,10,10,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-11-29,5,4,0,0,1,257,42,31,330,308,1,10,11,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-12-06,7,5,0,0,2,269,42,31,342,319,1,10,12,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-12-13,10,6,0,1,3,278,42,32,352,325,1,11,15,1
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-12-20,3,2,0,0,1,283,42,32,357,329,1,11,16,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2020-12-27,4,2,0,2,0,297,43,24,364,334,1,13,16,2
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-01-03,14,10,0,3,1,312,43,23,378,346,1,14,17,3
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-01-10,24,19,0,1,4,328,51,25,404,367,1,15,21,1
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-01-17,16,15,0,0,1,345,53,27,425,387,1,15,22,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-01-24,23,22,0,0,1,359,54,32,445,407,1,15,22,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-01-31,16,15,0,1,0,371,54,36,461,418,1,18,24,1
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-02-07,17,17,0,0,0,412,59,47,518,473,1,19,25,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-02-14,5,5,0,0,0,432,67,55,554,507,1,19,27,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-02-21,11,10,0,1,0,438,73,57,568,520,1,20,27,1
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-02-28,5,5,0,0,0,449,76,65,590,541,1,21,27,0
UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,2021-03-07,2,2,0,0,0,470,79,68,617,564,1,22,30,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-09-20,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-09-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-10-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-10-18,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-10-25,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-11-01,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-11-08,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-11-15,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-11-22,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-11-29,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-12-06,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-12-13,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-12-20,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2020-12-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-01-03,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-01-10,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-01-17,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-01-24,1,1,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-01-31,0,0,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-02-07,0,0,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-02-14,0,0,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-02-21,0,0,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-02-28,0,0,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- SARASOTA-MANATEE,MANATEE,2021-03-07,1,0,0,1,0,2,0,0,2,1,0,1,0,1
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-09-20,0,0,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-09-27,1,1,0,0,0,3,0,0,3,3,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-10-11,1,1,0,0,0,4,0,0,4,4,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-10-18,0,0,0,0,0,4,0,0,4,4,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-10-25,0,0,0,0,0,5,0,0,5,5,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-11-01,0,0,0,0,0,5,0,0,5,5,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-11-08,0,0,0,0,0,5,0,0,5,5,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-11-15,0,0,0,0,0,5,0,0,5,5,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-11-22,1,1,0,0,0,6,0,0,6,6,0,0,0,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-11-29,1,0,0,0,1,7,0,0,7,6,0,0,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-12-06,1,0,0,1,0,8,0,0,8,6,0,1,1,1
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-12-13,1,1,0,0,0,9,0,0,9,7,0,1,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-12-20,0,0,0,0,0,9,0,0,9,7,0,1,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2020-12-27,1,1,0,0,0,10,0,0,10,8,0,1,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-01-03,1,1,0,0,0,10,0,0,10,8,0,1,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-01-10,0,0,0,0,0,10,0,0,10,8,0,1,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-01-17,0,0,0,0,0,10,0,0,10,8,0,1,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-01-24,0,0,0,0,0,10,0,0,10,8,0,1,1,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-01-31,3,2,0,0,1,14,1,0,15,12,0,1,2,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-02-07,0,0,0,0,0,13,1,0,14,11,0,1,2,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-02-14,0,0,0,0,0,14,1,0,15,12,0,1,2,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-02-21,0,0,0,0,0,15,1,0,16,13,0,1,2,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-02-28,1,1,0,0,0,16,1,0,17,14,0,1,2,0
UNIVERSITY OF SOUTH FLORIDA- ST. PETERSBURG,PINELLAS,2021-03-07,1,1,0,0,0,15,1,0,16,13,0,1,2,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-09-20,8,7,0,0,1,38,1,0,39,37,0,0,2,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-09-27,3,3,0,0,0,39,2,0,41,39,0,0,2,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-10-11,6,6,0,0,0,46,5,2,53,51,0,0,2,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-10-18,6,5,0,1,0,54,5,1,60,57,0,1,2,1
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-10-25,3,3,0,0,0,54,6,6,66,63,0,1,2,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-11-01,4,3,0,0,1,58,6,7,71,67,0,1,3,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-11-08,4,3,0,0,1,62,7,7,76,71,0,1,4,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-11-15,1,0,0,0,1,65,7,7,79,72,0,1,6,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-11-22,4,1,0,0,3,68,7,7,82,72,0,1,9,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-11-29,4,2,0,0,2,73,7,7,87,75,0,1,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-12-06,4,3,0,1,0,76,9,7,92,80,0,2,10,1
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-12-13,1,0,0,0,1,78,9,7,94,81,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-12-20,1,1,0,0,0,79,9,7,95,82,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2020-12-27,0,0,0,0,0,83,10,5,98,85,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-01-03,0,0,0,0,0,83,10,4,97,84,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-01-10,1,1,0,0,0,84,10,4,98,85,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-01-17,2,2,0,0,0,84,11,4,99,86,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-01-24,0,0,0,0,0,85,11,4,100,87,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-01-31,0,0,0,0,0,85,11,4,100,87,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-02-07,0,0,0,0,0,56,8,2,66,54,0,2,10,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-02-14,2,1,0,0,1,55,10,3,68,55,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-02-21,2,1,0,0,1,55,7,3,65,51,0,2,12,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-02-28,2,1,0,0,1,45,5,3,53,40,0,2,11,0
UNIVERSITY OF SOUTH FLORIDA- TAMPA,HILLSBOROUGH,2021-03-07,0,0,0,0,0,41,3,3,47,38,0,2,7,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-11-08,1,1,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-11-15,1,0,0,0,1,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-11-22,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-11-29,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-12-06,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-12-13,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-12-20,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2020-12-27,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-01-03,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-01-10,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-01-17,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-01-24,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-01-31,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-02-07,0,0,0,0,0,2,0,0,2,1,0,0,1,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-02-14,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-02-21,0,0,0,0,0,1,0,0,1,1,0,0,0,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-02-28,1,1,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF ST AUGUSTINE,MIAMI-DADE,2021-03-07,0,0,0,0,0,2,0,0,2,2,0,0,0,0
UNIVERSITY OF ST AUGUSTINE FOR HEALTH SCIENCES,ST. JOHNS,2020-09-20,0,0,0,0,0,0,1,0,1,1,0,0,0,0
UNIVERSITY OF ST AUGUSTINE FOR HEALTH SCIENCES,ST. JOHNS,2020-09-27,0,0,0,0,0,0,1,0,1,1,0,0,0,0
UNIVERSITY OF ST AUGUSTINE FOR HEALTH SCIENCES,ST. JOHNS,2020-10-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UNIVERSITY OF ST AUGUSTINE FOR HEALTH SCIENCES,ST. JOHNS,2020-10-18,0,0,0,0,0,0,1,0,1,1,0,0,0,0
