dis_num,school_id,school,county,city,active
52,8026,JUVENILE JUSTICE DAY TREATMENT,PINELLAS,LARGO,C
52,1831,KENNEDY MIDDLE,PINELLAS,CLEARWATER,C
52,6361,KINGS HIGHWAY ELEMENTARY MAGNET SCHOOL,PINELLAS,CLEARWATER,A
52,1911,KINGS HIGHWAY ELEMENTARY,PINELLAS,CLEARWATER,C
52,6281,LAKE ST GEORGE ELEMENTARY,PINELLAS,PALM HARBOR,A
52,1961,LAKEVIEW FUNDAMENTAL ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,2032,LAKEWOOD COMMUNITY,PINELLAS,ST PETERSBURG,A
52,2021,LAKEWOOD ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,2031,LAKEWOOD HIGH,PINELLAS,ST PETERSBURG,A
52,8021,LARGO ACADEMY FOR GIRLS,PINELLAS,LARGO,C
52,2061,LARGO CENTRAL ELEMENTARY,PINELLAS,LARGO,C
52,2081,LARGO HIGH,PINELLAS,LARGO,A
52,141,LARGO MIDDLE,PINELLAS,LARGO,A
52,8027,LEAF PEMHS (FORMERLY LEAF HALFWAY HOUSE) (INACTIVE 01/02),PINELLAS,LARGO,C
52,8038,LEAF RECOVERY,PINELLAS,LARGO,C
52,2141,LEALMAN AVENUE ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,2151,LEALMAN INNOVATION ACADEMY,PINELLAS,ST PETERSBURG,A
52,991,LEILA DAVIS ELEMENTARY,PINELLAS,CLEARWATER,A
52,7231,LIFE FORCE ARTS AND TECHNOLOGY ACADEMY CHARTER SCHOOL,PINELLAS,DUNEDIN,C
52,7721,LIFE SKILLS CENTER OF PINELLAS COUNTY,PINELLAS,ST PETERSBURG,C
52,1421,LYNCH ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,2251,MADEIRA BEACH ELEMENTARY,PINELLAS,MADEIRA BEACH,C
52,2261,MADEIRA BEACH FUNDAMENTAL K-8,PINELLAS,MADEIRA BEACH,A
52,4351,MARJORIE KINNAN RAWLINGS ELEMENTARY,PINELLAS,PINELLAS PARK,A
52,7261,MAVERICKS IN EDUCATION SOUTH,PINELLAS,ST PETERSBURG,C
52,2281,MAXIMO ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,3518,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,PINELLAS,,A
52,2301,MCMULLEN-BOOTH ELEMENTARY,PINELLAS,CLEARWATER,A
52,2321,MEADOWLAWN MIDDLE,PINELLAS,ST PETERSBURG,A
52,2371,MELROSE ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,2381,MIDTOWN ACADEMY,PINELLAS,ST PETERSBURG,A
52,4561,MIDTOWN ACADEMY,PINELLAS,ST PETERSBURG,C
52,9997,MIGRANT NON-ENROLLED STUDENTS,PINELLAS,LARGO,C
52,2431,MILDRED HELMS ELEMENTARY,PINELLAS,LARGO,A
52,2531,MOUNT VERNON ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,4591,NEW HEIGHTS ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,7361,NEWPOINT PINELLAS ACADEMY,PINELLAS,CLEARWATER,C
52,2581,NINA HARRIS ESE CENTER,PINELLAS,PINELLAS PARK,A
52,7091,NORTH PINELLAS SECONDARY,PINELLAS,PINELLAS PARK,C
52,2691,NORTH SHORE ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,2741,NORTH WARD ELEMENTARY,PINELLAS,CLEARWATER,C
52,2751,NORTH WARD SECONDARY SCHOOL,PINELLAS,ST PETERSBURG,C
52,2642,NORTHEAST COMMUNITY,PINELLAS,ST PETERSBURG,A
52,2641,NORTHEAST HIGH,PINELLAS,ST PETERSBURG,A
52,7421,NORTHSTAR ACADEMY,PINELLAS,ST PETERSBURG,A
52,2791,NORTHWEST ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,2811,NORWOOD SECONDARY,PINELLAS,ST. PETERSBURG,C
52,2861,OAK GROVE MIDDLE,PINELLAS,CLEARWATER,A
52,2881,OAK PARK SCHOOL,PINELLAS,PINELLAS PARK,C
52,2921,OAKHURST ELEMENTARY,PINELLAS,LARGO,A
52,2962,OLDSMAR COMMUNITY SCHOOL,PINELLAS,OLDSMAR,C
52,2961,OLDSMAR ELEMENTARY,PINELLAS,OLDSMAR,A
52,3818,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,PINELLAS,,C
52,3021,ORANGE GROVE ELEMENTARY,PINELLAS,SEMINOLE,A
52,3031,OSCEOLA FUNDAMENTAL HIGH,PINELLAS,SEMINOLE,A
52,3041,OSCEOLA MIDDLE,PINELLAS,SEMINOLE,A
52,3071,OZONA ELEMENTARY,PINELLAS,PALM HARBOR,A
52,8028,PACE CENTER FOR GIRLS,PINELLAS,PINELLAS PARK,A
52,4682,PALM HARBOR COMMUNITY SCHOOL,PINELLAS,PALM HARBOR,A
52,3191,PALM HARBOR MIDDLE,PINELLAS,PALM HARBOR,A
52,4681,PALM HARBOR UNIVERSITY HIGH,PINELLAS,PALM HARBOR,A
52,8029,PANAMA KEY ISLAND,PINELLAS,LARGO,C
52,3281,PASADENA FUNDAMENTAL ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,681,PAUL B STEPHENS ESE CENTER,PINELLAS,CLEARWATER,A
52,1471,PERKINS ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,7291,PINELLAS ACADEMY OF MATH AND SCIENCE,PINELLAS,LARGO,A
52,8032,PINELLAS BOOT CAMP,PINELLAS,LARGO,C
52,8037,PINELLAS BOOT CAMP TRANSITION,PINELLAS,LARGO,C
52,3361,PINELLAS CENTRAL ELEMENTARY,PINELLAS,PINELLAS PARK,A
52,8060,PINELLAS COUNTY JAIL,PINELLAS,CLEARWATER,A
52,4951,PINELLAS DETENTION CENTER (INACTIVE 09/02),PINELLAS,LARGO,C
52,9001,PINELLAS DISTRICT OFFICE,PINELLAS,LARGO,A
52,6371,PINELLAS GULF COAST ACADEMY,PINELLAS,LARGO,A
52,8031,PINELLAS JUVENILE DET CENTER,PINELLAS,CLEARWATER,A
52,7491,PINELLAS MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIES (MYCROSCHOOL PINELLAS),PINELLAS,ST PETERSBURG,A
52,3391,PINELLAS PARK ELEMENTARY,PINELLAS,PINELLAS PARK,A
52,3421,PINELLAS PARK HIGH,PINELLAS,LARGO,A
52,3411,PINELLAS PARK MIDDLE,PINELLAS,PINELLAS PARK,A
52,7171,PINELLAS PREPARATORY ACADEMY,PINELLAS,LARGO,A
52,7271,PINELLAS PRIMARY ACADEMY,PINELLAS,LARGO,A
52,2821,PINELLAS SECONDARY SCHOOL,PINELLAS,PINELLAS PARK,A
52,4541,PINELLAS TECHNICAL COLLEGE - CLEARWATER,PINELLAS,CLEARWATER,A
52,3801,PINELLAS TECHNICAL COLLEGE - ST PETERSBURG,PINELLAS,ST PETERSBURG,A
52,7051,PINELLAS TELESCHOOL,PINELLAS,CLEARWATER,A
52,7004,PINELLAS VIRTUAL FRANCHISE,PINELLAS,LARGO,A
52,7006,PINELLAS VIRTUAL INSTRUCTION (COURSE OFFERINGS),PINELLAS,CLEARWATER,A
52,7001,PINELLAS VIRTUAL INSTRUCTION PROGRAM,PINELLAS,LARGO,A
52,7023,PINELLAS VIRTUAL K-12,PINELLAS,ST. PETERSBURG,A
52,7371,PINELLAS WESTCOAST ACADEMY HIGH,PINELLAS,CLEARWATER,C
52,7581,PLATO ACADEMY CHARTER SCHOOL TARPON SPRINGS,PINELLAS,TARPON SPRINGS,A
52,7181,PLATO ACADEMY CLEARWATER,PINELLAS,CLEARWATER,A
52,7381,PLATO ACADEMY LARGO CHARTER SCHOOL,PINELLAS,LARGO,A
52,7681,PLATO ACADEMY OF ST PETERSBURG,PINELLAS,ST. PETERSBURG,A
52,7281,PLATO ACADEMY PALM HARBOR CHARTER SCHOOL,PINELLAS,PALM HARBOR,A
52,7781,PLATO ACADEMY PINELLAS PARK CHARTER SCHOOL,PINELLAS,PINELLAS PARK,A
52,7481,PLATO SEMINOLE,PINELLAS,LARGO,A
52,3431,PLUMB ELEMENTARY,PINELLAS,CLEARWATER,A
52,3461,PONCE DE LEON ELEMENTARY,PINELLAS,CLEARWATER,A
52,7101,PRE-K EARLY INTERVENTION PROG,PINELLAS,LARGO,C
52,4542,PTEC - CLEARWATER - TEAM,PINELLAS,CLEARWATER,C
52,3802,PTEC - ST PETERSBURG - TEAM,PINELLAS,ST PETERSBURG,C
52,3231,RICHARD L SANDERS SCHOOL,PINELLAS,PINELLAS PARK,A
52,3371,RICHARD O JACOBSON TECHNICAL HIGH AT SEMINOLE,PINELLAS,SEMINOLE,A
52,3511,RIDGECREST ELEMENTARY,PINELLAS,LARGO,A
52,3561,RIO VISTA ELEMENTARY,PINELLAS,ST PETERSBURG,C
52,3581,RIVIERA MIDDLE,PINELLAS,ST PETERSBURG,C
52,861,ROBINSON SCHOOL SERVICE CENTER,PINELLAS,CLEARWATER,C
52,3731,SAFETY HARBOR ELEMENTARY,PINELLAS,SAFETY HARBOR,A
52,3741,SAFETY HARBOR MIDDLE,PINELLAS,SAFETY HARBOR,A
52,2191,SAFETY HARBOR SECONDARY SCHOOL,PINELLAS,SAFETY HARBOR,C
52,3851,SAN JOSE ELEMENTARY,PINELLAS,DUNEDIN,A
52,3871,SANDY LANE ELEMENTARY,PINELLAS,CLEARWATER,A
52,3751,SAWGRASS LAKE ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,3922,SEMINOLE COMMUNITY SCHOOL,PINELLAS,SEMINOLE,C
52,3911,SEMINOLE ELEMENTARY,PINELLAS,SEMINOLE,A
52,3921,SEMINOLE HIGH,PINELLAS,SEMINOLE,A
52,3931,SEMINOLE MIDDLE,PINELLAS,SEMINOLE,A
52,3961,SEVENTY-FOURTH ST ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,4021,SHORE ACRES ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,4121,SKYCREST ELEMENTARY,PINELLAS,CLEARWATER,A
52,4171,SKYVIEW ELEMENTARY,PINELLAS,PINELLAS PARK,A
52,4281,SOUTH WARD ELEMENTARY,PINELLAS,CLEARWATER,C
52,6251,SOUTHERN OAK ELEMENTARY,PINELLAS,LARGO,A
52,4231,SOUTHSIDE FUNDAMENTAL MIDDLE,PINELLAS,ST PETERSBURG,C
52,3821,ST PETERSBURG CHALLENGE SCHOOL,PINELLAS,ST PETERSBURG,C
52,7191,ST PETERSBURG COLLEGIATE HIGH,PINELLAS,ST PETERSBURG,A
52,7411,ST PETERSBURG COLLEGIATE HIGH NORTH PINELLAS,PINELLAS,TARPON SPRINGS,A
52,3781,ST PETERSBURG HIGH,PINELLAS,ST PETERSBURG,A
52,4331,STARKEY ELEMENTARY,PINELLAS,SEMINOLE,A
52,8006,STRIVE ACADEMY,PINELLAS,ST PETERSBURG,A
52,4381,SUNSET HILLS ELEMENTARY,PINELLAS,TARPON SPRINGS,A
52,6271,SUTHERLAND ELEMENTARY,PINELLAS,PALM HARBOR,A
52,4522,TARPON SPRINGS COMMUNITY SCHOOL,PINELLAS,TARPON SPRINGS,C
52,4582,TARPON SPRINGS COMMUNITY SCHOOL,PINELLAS,TARPON SPRINGS,C
52,4491,TARPON SPRINGS ELEMENTARY,PINELLAS,TARPON SPRINGS,A
52,4661,TARPON SPRINGS FUNDAMENTAL ELE,PINELLAS,TARPON SPRINGS,A
52,4521,TARPON SPRINGS HIGH,PINELLAS,TARPON SPRINGS,A
52,4581,TARPON SPRINGS MIDDLE,PINELLAS,TARPON SPRINGS,A
52,4631,THURGOOD MARSHALL FUNDAMENTAL,PINELLAS,ST PETERSBURG,A
52,2471,TOMLINSON ADULT LEARNING CENTER,PINELLAS,ST PETERSBURG,A
52,4611,TYRONE MIDDLE,PINELLAS,ST PETERSBURG,A
52,7311,UNIVERSITY PREPARATORY ACADEMY CHARTER SCHOOL,PINELLAS,ST PETERSBURG,C
52,4701,WALSINGHAM ELEMENTARY,PINELLAS,LARGO,A
52,4771,WESTGATE ELEMENTARY,PINELLAS,ST PETERSBURG,A
52,7141,WHOLE CHILD AT UPARC CHARTER SCHOOL,PINELLAS,CLEARWATER,C
52,7301,WINDSOR PREPARATORY ACADEMY,PINELLAS,ST PETERSBURG,C
52,4931,WOODLAWN ELEMENTARY,PINELLAS,ST PETERSBURG,A
53,8071,A C E CHARTER SCHOOL,POLK,LAKELAND,C
53,1852,ACADEMIC REASEARCH CENTER (ARC),POLK,LAKELAND,C
53,8031,ACHIEVEMENT ACADEMY,POLK,LAKELAND,A
53,9217,ADJUDICATED YOUTH,POLK,BARTOW,C
53,9209,AGENCY COMM TREATMENT SERVICE,POLK,LAKELAND,C
53,9253,ALPI FROSTPROOF CHILD DEVELOPMENT CENTER,POLK,FROSTPROOF,C
53,331,ALTA VISTA ELEMENTARY,POLK,HAINES CITY,A
53,1041,ALTURAS ELEMENTARY,POLK,ALTURAS,A
53,9235,AMIKIDS,POLK,LAKELAND,C
53,1763,ARC - ACADEMIC RESEARCH CENTER,POLK,LAKELAND,C
53,9215,ARGUS PROGRAM,POLK,WINTER HAVEN,C
53,851,AUBURNDALE CENTRAL ELEMENTARY,POLK,AUBURNDALE,A
53,812,AUBURNDALE JUNIOR HIGH,POLK,,C
53,811,AUBURNDALE HIGH,POLK,AUBURNDALE,A
53,9203,B E S T ,POLK,AUBURNDALE,C
53,9212,BARTOW ADOLESCENT CENTER,POLK,POLK COUNTY,C
53,904,BARTOW CHARTER SCHOOL,POLK,BARTOW,C
53,941,BARTOW ELEMENTARY ACADEMY,POLK,BARTOW,A
53,931,BARTOW MIDDLE,POLK,BARTOW,A
53,901,BARTOW HIGH,POLK,BARTOW,A
53,9237,BARTOW YOUTH ACADEMY,POLK,BARTOW,A
53,9211,BARTOW YOUTH TRAINING CENTER (INACTIVE 08/02),POLK,HOMELAND,C
53,1921,BEN HILL GRIFFIN JR ELEMENTARY,POLK,FROSTPROOF,A
53,8101,BENNETT CHRISTIANSEN ACADEMY,POLK,BARTOW,C
53,8142,BERKLEY ACCELERATED MIDDLE,POLK,AUBURNDALE,A
53,1951,BERKLEY ELEMENTARY,POLK,AUBURNDALE,A
53,391,BETHUNE ACADEMY,POLK,HAINES CITY,A
53,2001,BILL DUNCAN OPPORTUNITY CENTER,POLK,LAKELAND,A
53,1601,BOK ACADEMY,POLK,LAKE WALES,A
53,61,CARLTON PALMORE ELEMENTARY,POLK,LAKELAND,A
53,9202,CENTRAL FLORIDA MARINE INSTITUTE,POLK,LAKELAND,C
53,8133,CHAIN OF LAKES COLLEGIATE HIGH,POLK,WINTER HAVEN,A
53,933,CHAIN OF LAKES ELEMENTARY,POLK,WINTER HAVEN,A
53,1032,CITRUS RIDGE A CIVICS ACADEMY,POLK,DAVENPORT,A
53,1811,CLARENCE BOSWELL ELEMENTARY,POLK,AUBURNDALE,A
53,81,CLEVELAND COURT ELEMENTARY,POLK,LAKELAND,A
53,91,COMBEE ACADEMY OF DESIGN AND ENGINEERING,POLK,LAKELAND,A
53,932,COMPASS MIDDLE CHARTER SCHOOL,POLK,BARTOW,A
53,9045,CONTRACTED RESIDENTIAL SERVICES,POLK,,F
53,9219,CORNERSTONE YOUTH CENTER,POLK,MULBERRY,C
53,101,CRYSTAL LAKE ELEMENTARY,POLK,LAKELAND,A
53,1501,CRYSTAL LAKE MIDDLE,POLK,LAKELAND,A
53,8171,CYPRESS JUNCTION MONTESSORI,POLK,WINTER HAVEN,A
53,1421,DALE R FAIR BABSON PARK ELEMENTARY,POLK,BABSON PARK,A
53,312,DANIEL JENKINS ACADEMY OF TECHNOLOGY HIGH,POLK,HAINES CITY,C
53,311,DANIEL JENKINS ACADEMY OF TECHNOLOGY MIDDLE,POLK,HAINES CITY,A
53,891,DAVENPORT ADULT AND CAREER EDUCATION CENTER,POLK,DAVENPORT,C
53,2003,DAVENPORT ELEMENTARY B,POLK,DAVENPORT,F
53,925,DAVENPORT ELEMENTARY,POLK,DAVENPORT,A
53,401,DAVENPORT SCHOOL OF THE ARTS,POLK,DAVENPORT,A
53,491,DENISON MIDDLE,POLK,WINTER HAVEN,A
53,1961,DISCOVERY ACADEMY OF LAKE ALFRED,POLK,LAKE ALFRED,A
53,8181,DISCOVERY HIGH,POLK,LAKE ALFRED,A
53,131,DIXIELAND ELEMENTARY,POLK,LAKELAND,A
53,9232,DJJ AFTERCARE-LAKE ALFRED,POLK,LAKE ALFRED,C
53,421,DON E WOODS OPPORTUNITY CENTER,POLK,DUNDEE,A
53,92,DORIS A SANDERS LEARNING CENTER,POLK,LAKELAND,A
53,1851,DR NE ROBERTS ELEMENTARY,POLK,LAKELAND,A
53,8148,DROP BACK IN,POLK,LAKELAND,C
53,1781,DUNDEE ELEMENTARY ACADEMY,POLK,DUNDEE,A
53,1981,DUNDEE RIDGE MIDDLE ACADEMY,POLK,DUNDEE,A
53,1701,EAGLE LAKE ELEMENTARY,POLK,EAGLE LAKE,A
53,871,EAST AREA ADULT SCHOOL,POLK,AUBURNDALE,A
53,361,EASTSIDE ELEMENTARY,POLK,HAINES CITY,A
53,9240,ECKERD CONNECTS,POLK,LAKELAND,A
53,1451,EDGAR L PADGETT ELEMENTARY,POLK,LAKELAND,A
53,1621,EDWARD W BOK ACADEMY NORTH,POLK,LAKE WALES,A
53,591,ELBERT ELEMENTARY,POLK,WINTER HAVEN,A
53,9255,ESE COUNTYWIDE,POLK,LAKELAND,C
53,9230,ESE EXPULSION PROGRAM,POLK,LAKE WALES,C
53,9214,EXPULSION PROGRAM,POLK,LAKELAND,C
53,3900,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,POLK,,A
53,961,FLORAL AVENUE ELEMENTARY,POLK,BARTOW,A
53,801,FORT MEADE MIDDLE,POLK,FORT MEADE,C
53,791,FORT MEADE MIDDLE/HIGH,POLK,FORT MEADE,A
53,8051,FOUNDATION SCHOOL,POLK,LAKELAND,C
53,531,FRANK E BRIGHAM ACADEMY,POLK,WINTER HAVEN,A
53,601,FRED G GARNER ELEMENTARY,POLK,WINTER HAVEN,A
53,916,FRESH START COMMUNITY SCHOOL,POLK,LAKELAND,A
53,1291,FROSTPROOF ELEMENTARY,POLK,FROSTPROOF,A
53,1801,FROSTPROOF MIDDLE/HIGH,POLK,FROSTPROOF,A
53,1711,GARDEN GROVE ELEMENTARY,POLK,WINTER HAVEN,A
53,1491,GAUSE ACADEMY OF LEADERSHIP,POLK,BARTOW,A
53,1492,GAUSE RIVERSIDE ACADEMY,POLK,FORT MEADE,C
53,1931,GEORGE W JENKINS HIGH,POLK,LAKELAND,A
53,981,GIBBONS STREET ELEMENTARY,POLK,BARTOW,C
53,991,GIBBONS STREET PK CENTER,POLK,BARTOW,A
53,1231,GRIFFIN ELEMENTARY,POLK,LAKELAND,A
53,9223,HAINES CITY BEST PROGRAM,POLK,HAINES CITY,C
53,9251,HAINES CITY HEADSTART CENTER,POLK,HAINES CITY,A
53,8161,HAINES CITY LITERARCY LEARNING ACADEMY,POLK,HAINES CITY,C
53,1791,HAINES CITY HIGH,POLK,HAINES CITY,A
53,1911,HAINES CITY STEP UP ACADEMY,POLK,HAINES CITY,C
53,1776,HANES CITY LEARNING ACADEMY,POLK,,C
53,33,HARRISON SCHOOL FOR THE ARTS,POLK,LAKELAND,C
53,8121,HARTRIDGE ACADEMY,POLK,WINTER HAVEN,A
53,1061,HIGHLAND CITY ELEMENTARY,POLK,HIGHLAND CITY,A
53,1281,HIGHLANDS GROVE ELEMENTARY,POLK,LAKELAND,A
53,9224,HIGHLANDS YOUTH ACADEMY,POLK,AVON PARK,C
53,1361,HILLCREST ELEMENTARY,POLK,LAKE WALES,A
53,9998,HOME EDUCATION PROGRAM STUDENTS,POLK,,A
53,642,HOMER K ADDAIR MIDDLE,POLK,LAKE ALFRED,C
53,1362,HORIZONS ELEMENTARY,POLK,DAVENPORT,A
53,9003,HOSPITAL HOMEBOUND,POLK,BARTOW,A
53,9213,IN-SCHOOL SUSPENSION PROGRAM,POLK,POLK COUNTY,C
53,903,INTERNATIONAL BACCALAUREATE,POLK,BARTOW,C
53,611,INWOOD ELEMENTARY,POLK,WINTER HAVEN,A
53,1751,JAMES E STEPHENS ELEMENTARY,POLK,BARTOW,A
53,1821,JAMES W SIKES ELEMENTARY,POLK,LAKELAND,A
53,1401,JANIE HOWARD WILSON SCHOOL,POLK,LAKE WALES,A
53,962,JEAN O'DELL LEARNING CENTER,POLK,BARTOW,A
53,821,JERE L STAMBAUGH MIDDLE,POLK,AUBURNDALE,A
53,1241,JESSE KEEN ELEMENTARY,POLK,LAKELAND,A
53,711,JEWETT MIDDLE ACADEMY MAGNET,POLK,WINTER HAVEN,A
53,712,JEWETT SCHOOL OF THE ARTS,POLK,WINTER HAVEN,A
53,111,JOHN E COX ELEMENTARY,POLK,POLK COUNTY,C
53,631,JOHN SNIVELY ELEMENTARY,POLK,ELOISE,A
53,661,KAREN M SIEGEL ACADEMY,POLK,LAKE ALFRED,A
53,1221,KATHLEEN ELEMENTARY,POLK,LAKELAND,A
53,1191,KATHLEEN MIDDLE,POLK,LAKELAND,A
53,1181,KATHLEEN HIGH,POLK,LAKELAND,A
53,1171,KATHLEEN STEP UP ACADEMY,POLK,LAKELAND,C
53,1151,KINGSFORD ELEMENTARY,POLK,MULBERRY,A
53,9231,LAKE ALFRED B E S T PROGRAM,POLK,LAKE ALFRED,C
53,651,LAKE ALFRED ELEMENTARY,POLK,LAKE ALFRED,A
53,1662,LAKE ALFRED POLYTECH ACADEMY,POLK,LAKE ALFRED,A
53,1761,LAKE GIBSON MIDDLE,POLK,LAKELAND,A
53,1762,LAKE GIBSON HIGH,POLK,LAKELAND,A
53,1071,LAKE GIBSON STEP UP ACADEMY,POLK,LAKELAND,C
53,1831,LAKE MARION CREEK MIDDLE,POLK,POINCIANA,A
53,1991,LAKE REGION HIGH,POLK,EAGLE LAKE,A
53,621,LAKE SHIPP ELEMENTARY,POLK,WINTER HAVEN,A
53,9229,LAKE WALES B E S T ,POLK,LAKE WALES,C
53,1721,LAKE WALES HIGH,POLK,LAKE WALES,A
53,1771,LAKELAND HIGHLANDS MIDDLE,POLK,LAKELAND,A
53,8140,LAKELAND MONTESSORI MIDDLE,POLK,LAKELAND,A
53,8141,LAKELAND MONTESSORI SCHOOL HOUSE,POLK,LAKELAND,A
53,31,LAKELAND HIGH,POLK,LAKELAND,A
53,9206,LAKELAND TEEN PARENT PROGRAM,POLK,LAKELAND,C
53,8008,LANGUAGE & LITERACY ACADEMY FOR LEARNING,POLK,WINTER HAVEN,A
53,1611,LAUREL ELEMENTARY,POLK,POINCIANA,A
53,43,LAWTON CHILES MIDDLE ACADEMY,POLK,LAKELAND,A
53,841,LENA VISTA ELEMENTARY,POLK,AUBURNDALE,A
53,9222,LEVEL 6 DELIQUENT - BRADLEY MANOR,POLK,MULBERRY,C
53,802,LEWIS ANNA WOODBURY ELEMENTARY,POLK,FORT MEADE,A
53,771,LEWIS ELEMENTARY,POLK,FORT MEADE,C
53,8144,LIFE SKILLS CENTER,POLK,LAKELAND,C
53,8146,LIFE SKILLS CENTER POLK COUNTY EAST,POLK,WINTER HAVEN,C
53,251,LINCOLN AVENUE ACADEMY,POLK,LAKELAND,A
53,9226,LIVE OAKS ACADEMY,POLK,LAKELAND,C
53,1941,LOUGHMAN OAKS ELEMENTARY,POLK,DAVENPORT,A
53,8005,MAGNOLIA MONTESSORI ACADEMY,POLK,LAKELAND,A
53,9210,MARK WILCOX CENTER,POLK,WINTER HAVEN,C
53,1561,MAYNARD A TRAVISS TECHNICAL ACADEMY,POLK,LAKELAND,A
53,1591,MAYNARD A TRAVISS TECHNICAL COLLEGE,POLK,LAKELAND,A
53,3518,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,POLK,,A
53,1671,MCKEEL ACADEMY OF TECHNOLOGY,POLK,LAKELAND,A
53,1682,MCKEEL ELEMENTARY ACADEMY,POLK,LAKELAND,A
53,1341,MCLAUGHLIN MIDDLE AND FINE ARTS ACADEMY,POLK,LAKE WALES,A
53,181,MEDULLA ELEMENTARY,POLK,LAKELAND,A
53,8201,MI ESCUELA MONTESSORI,POLK,LAKELAND,F
53,9997,MIGRANT NON-ENROLLED STUDENTS,POLK,BARTOW,A
53,3000,MIGRANT NOT ENROLLED,POLK,BARTOW,C
53,3001,MIGRANT NOT ENROLLED - SUMMER,POLK,BARTOW,C
53,3010,MIGRANT PK PRIVATE PROVIDER,POLK,BARTOW,C
53,1161,MULBERRY MIDDLE,POLK,MULBERRY,A
53,1131,MULBERRY HIGH,POLK,MULBERRY,A
53,8007,NAVIGATOR ACADEMY OF LEADERSHIP DAVENPORT,POLK,DAVENPORT,A
53,8004,NEW BEGINNINGS HIGH,POLK,WINTER HAVEN,A
53,9234,NEW BEGINNINGS YOUTH ACADEMY,POLK,BARTOW,C
53,9221,NEW HORIZONS,POLK,MULBERRY,C
53,201,NORTH LAKELAND ELEMENTARY OF CHOICE,POLK,LAKELAND,A
53,2002,NORTHEAST POLK 19-AAA,POLK,,F
53,3818,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,POLK,,C
53,1521,OSCAR J POPE ELEMENTARY,POLK,LAKELAND,A
53,8006,OUR CHILDRENS MIDDLE ACADEMY,POLK,LAKE WALES,C
53,9225,PACE CENTER FOR GIRLS,POLK,LAKELAND,A
53,1702,PALMETTO ELEMENTARY,POLK,POINCIANA,A
53,151,PHILIP O'BRIEN ELEMENTARY,POLK,LAKELAND,A
53,1731,PINEWOOD ELEMENTARY,POLK,EAGLE LAKE,A
53,9227,POLK ACHIEVEMENT CENTER,POLK,BARTOW,C
53,1351,POLK AVENUE ELEMENTARY,POLK,LAKE WALES,A
53,8010,POLK CHARTER ACADEMY,POLK,FT LAUDERDALE,F
53,881,POLK CITY ELEMENTARY,POLK,POLK CITY,A
53,9228,POLK COUNTY SHERIFF'S CENTRAL CENTER,POLK,BARTOW,A
53,9236,POLK COUNTY SHERIFFS REGIONAL DETENTION CENTER,POLK,BARTOW,A
53,9001,POLK DISTRICT OFFICE,POLK,BARTOW,A
53,7023,POLK FULL TIME ESCHOOL,POLK,LAKELAND,A
53,917,POLK GRAD ACADEMY,POLK,LAKELAND,A
53,9207,POLK HALFWAY HOUSE,POLK,BARTOW,A
53,8002,POLK PRE-COLLEGIATE ACADEMY,POLK,AUBURNDALE,A
53,9208,POLK REGIONAL DETENTION CENTER,POLK,BARTOW,C
53,42,POLK SCHOOL OPPORTUNITY CENTER,POLK,LAKELAND,C
53,8131,POLK STATE COLLEGE COLLEGIATE HIGH,POLK,LAKELAND,A
53,8003,POLK STATE LAKELAND GATEWAY TO COLLEGE CHARTER HIGH,POLK,LAKELAND,A
53,7004,POLK VIRTUAL FRANCHISE,POLK,LAKELAND,A
53,7006,POLK VIRTUAL INSTRUCTION (COURSE OFFERINGS),POLK,LAKELAND,A
53,7001,POLK VIRTUAL INSTRUCTION PROGRAM,POLK,LAKELAND,A
53,8091,PROGRESSIVE PREPARATORY ACADEMY,POLK,,C
53,1141,PURCELL ELEMENTARY,POLK,MULBERRY,A
53,191,R BRUCE WAGNER ELEMENTARY,POLK,LAKELAND,A
53,1841,R CLEM CHURCHWELL ELEMENTARY,POLK,LAKELAND,A
53,921,REAL ACADEMY (REACHING EVERY ADOLESCENT LEARNER),POLK,LAKELAND,A
53,8021,RENAISSANCE SCHOOL,POLK,LAKELAND,C
53,937,RIDGE COMMUNITY HIGH,POLK,DAVENPORT,A
53,1661,RIDGE TECHNICAL ACADEMY,POLK,WINTER HAVEN,A
53,1691,RIDGE TECHNICAL COLLEGE,POLK,WINTER HAVEN,A
